"201301"
4.65007893302172e-10
4.952870891195e-10
6.06353633969547e-10
6.64399868455234e-10
1.82208792498528e-09
1.15021736579735e-09
1.2824359352237e-09
2.38302794164369e-10
1.01251662609769e-09
6.1873134393764e-10
4.31871871597878e-09
9.45595379775455e-10
9.74551661592216e-10
2.05564432143035e-09
7.54212692299916e-10
2.33951302774926e-10
1.70742742167107e-09
1.37260436350317e-09
3.18124415699117e-09
7.57164053677428e-10
4.93462426476299e-09
4.03441546836802e-09
4.51626208652911e-10
2.14973283618747e-09
1.64060043328362e-09
3.8761799325826e-10
7.22121473728521e-10
5.05121333649328e-10
2.43397468846496e-10
1.94509719442237e-09
1.33171595972925e-09
2.79881762210721e-09
1.98046423705023e-09
5.41087175065513e-10
2.05429029342952e-09
5.93580518071235e-10
4.52924447946756e-10
3.77613162960699e-10
1.27100452385065e-09
5.57762391828476e-10
1.58728619137349e-09
7.29935278886984e-10
2.70911598709844e-10
1.81269665944228e-10
1.09014020033271e-09
2.56355325856106e-10
3.33319011280864e-10
4.01785132941868e-10
3.639457069049e-10
5.93716797947508e-10
3.7940015018556e-10
5.64561175586675e-10
3.25858534599988e-10
4.63086707869209e-10
5.95131055547427e-09
2.44976816610176e-10
1.65124791617899e-09
1.33565813964509e-09
8.08233258098312e-10
1.13685438840605e-09
2.31436758646453e-09
