"park","X198001","X198002","X198003","X198004","X198005","X198006","X198007","X198008","X198009","X198010","X198011","X198012","X198101","X198102","X198103","X198104","X198105","X198106","X198107","X198108","X198109","X198110","X198111","X198112","X198201","X198202","X198203","X198204","X198205","X198206","X198207","X198208","X198209","X198210","X198211","X198212","X198301","X198302","X198303","X198304","X198305","X198306","X198307","X198308","X198309","X198310","X198311","X198312","X198401","X198402","X198403","X198404","X198405","X198406","X198407","X198408","X198409","X198410","X198411","X198412","X198501","X198502","X198503","X198504","X198505","X198506","X198507","X198508","X198509","X198510","X198511","X198512","X198601","X198602","X198603","X198604","X198605","X198606","X198607","X198608","X198609","X198610","X198611","X198612","X198701","X198702","X198703","X198704","X198705","X198706","X198707","X198708","X198709","X198710","X198711","X198712","X198801","X198802","X198803","X198804","X198805","X198806","X198807","X198808","X198809","X198810","X198811","X198812","X198901","X198902","X198903","X198904","X198905","X198906","X198907","X198908","X198909","X198910","X198911","X198912","X199001","X199002","X199003","X199004","X199005","X199006","X199007","X199008","X199009","X199010","X199011","X199012","X199101","X199102","X199103","X199104","X199105","X199106","X199107","X199108","X199109","X199110","X199111","X199112","X199201","X199202","X199203","X199204","X199205","X199206","X199207","X199208","X199209","X199210","X199211","X199212","X199301","X199302","X199303","X199304","X199305","X199306","X199307","X199308","X199309","X199310","X199311","X199312","X199401","X199402","X199403","X199404","X199405","X199406","X199407","X199408","X199409","X199410","X199411","X199412","X199501","X199502","X199503","X199504","X199505","X199506","X199507","X199508","X199509","X199510","X199511","X199512","X199601","X199602","X199603","X199604","X199605","X199606","X199607","X199608","X199609","X199610","X199611","X199612","X199701","X199702","X199703","X199704","X199705","X199706","X199707","X199708","X199709","X199710","X199711","X199712","X199801","X199802","X199803","X199804","X199805","X199806","X199807","X199808","X199809","X199810","X199811","X199812","X199901","X199902","X199903","X199904","X199905","X199906","X199907","X199908","X199909","X199910","X199911","X199912","X200001","X200002","X200003","X200004","X200005","X200006","X200007","X200008","X200009","X200010","X200011","X200012","X200101","X200102","X200103","X200104","X200105","X200106","X200107","X200108","X200109","X200110","X200111","X200112","X200201","X200202","X200203","X200204","X200205","X200206","X200207","X200208","X200209","X200210","X200211","X200212","X200301","X200302","X200303","X200304","X200305","X200306","X200307","X200308","X200309","X200310","X200311","X200312","X200401","X200402","X200403","X200404","X200405","X200406","X200407","X200408","X200409","X200410","X200411","X200412","X200501","X200502","X200503","X200504","X200505","X200506","X200507","X200508","X200509","X200510","X200511","X200512","X200601","X200602","X200603","X200604","X200605","X200606","X200607","X200608","X200609","X200610","X200611","X200612","X200701","X200702","X200703","X200704","X200705","X200706","X200707","X200708","X200709","X200710","X200711","X200712","X200801","X200802","X200803","X200804","X200805","X200806","X200807","X200808","X200809","X200810","X200811","X200812","X200901","X200902","X200903","X200904","X200905","X200906","X200907","X200908","X200909","X200910","X200911","X200912","X201001","X201002","X201003","X201004","X201005","X201006","X201007","X201008","X201009","X201010","X201011","X201012","X201101","X201102","X201103","X201104","X201105","X201106","X201107","X201108","X201109","X201110","X201111","X201112","X201201","X201202","X201203","X201204","X201205","X201206","X201207","X201208","X201209","X201210","X201211","X201212","X201301","X201302","X201303","X201304","X201305","X201306","X201307","X201308","X201309","X201310","X201311","X201312","X201401","X201402","X201403","X201404","X201405","X201406","X201407","X201408","X201409","X201410","X201411","X201412","X201501","X201502","X201503","X201504","X201505","X201506","X201507","X201508","X201509","X201510","X201511","X201512","X201601","X201602","X201603","X201604","X201605","X201606","X201607","X201608","X201609","X201610","X201611","X201612","X201701","X201702","X201703","X201704","X201705","X201706","X201707","X201708","X201709","X201710","X201711","X201712","X201801","X201802","X201803","X201804","X201805","X201806","X201807","X201808","X201809","X201810","X201811","X201812","X201901","X201902","X201903","X201904","X201905","X201906","X201907","X201908","X201909","X201910"
"OLYM",2.11047138098941e-10,2.69640726413556e-10,4.38153513471207e-10,1.02408981295099e-09,8.29196211693528e-10,5.22685228432351e-10,2.72024708314333e-10,1.98477012602893e-10,3.48901213476083e-10,3.30069027665303e-10,3.93001159393336e-10,1.77151834868106e-10,2.39260278256381e-10,4.28744734159991e-10,5.97323135398398e-10,6.68280542015509e-10,7.36419814018063e-10,4.1570680231473e-10,2.45298392709259e-10,2.237316443221e-10,2.67862537706165e-10,2.74572836689302e-10,4.03842292939771e-10,2.1032064978499e-10,2.53815107820188e-10,3.37472799705196e-10,5.66230062837292e-10,6.41449060534427e-10,1.18941900772995e-09,1.18691478867561e-09,5.25153698305303e-10,5.93791515957065e-10,3.64265506647143e-10,2.30126570577305e-10,3.46990353117249e-10,1.88512441767763e-10,1.33902847143652e-10,1.74059058832832e-10,2.49273268693173e-10,4.47919118462536e-10,7.17940762395841e-10,5.96217908377383e-10,1.95716706730131e-10,4.16570583583464e-10,2.16157591825805e-10,3.49815759692618e-10,2.62893651292728e-10,1.68919572773873e-10,1.18042756125369e-10,2.70301336868783e-10,4.66894023443132e-10,6.00232030745218e-10,7.82310660696339e-10,7.87060583373744e-10,3.30482613497551e-10,4.80698592042472e-10,3.60315527414556e-10,4.04619837635067e-10,3.10748621279444e-10,3.92752746991576e-10,3.09271580567483e-10,2.99026220451637e-10,1.30202371106947e-09,1.18974197160782e-09,1.34795052897374e-09,9.50100109697871e-10,7.85111642365166e-10,3.67762126307625e-10,4.41758574165618e-10,4.7045972673132e-10,4.74116634840982e-10,2.77370459933479e-10,2.51232146197822e-10,6.17807194291942e-10,6.51014631092295e-10,8.7137952409222e-10,1.00090880028603e-09,9.10833741762929e-10,4.15071282899859e-10,7.14347136998583e-10,3.82610360061264e-10,6.60875465463562e-10,4.31543190071437e-10,3.5894442973472e-10,2.58131738206657e-10,5.86385773271303e-10,5.04730257588903e-10,1.21381882323135e-09,1.33012389991194e-09,8.35973068546991e-10,4.2328082705545e-10,2.75326872412052e-10,5.67286273511769e-10,8.4370010977608e-10,4.87461015996615e-10,3.58296697866578e-10,2.55084786626725e-10,6.17723927565095e-10,5.1829207592391e-10,1.09577580342801e-09,7.4426670382266e-10,5.20659015901259e-10,3.26507931802666e-10,2.95391044957682e-10,3.7193925717105e-10,4.29929619683023e-10,3.4643293789216e-10,7.2199923817351e-10,3.30026422856733e-10,5.39529754206569e-10,5.23016852049807e-10,1.52350598803253e-09,1.38844891139911e-09,9.9830665956091e-10,2.97207675137301e-10,2.83049805815949e-10,6.12281170209172e-10,4.70842143052153e-10,7.11237624351213e-10,3.46406736628779e-10,1.91643367841721e-10,4.57059279312944e-10,6.82114364991548e-10,1.40501332790421e-09,1.10496933825033e-09,5.83076642524105e-10,4.34295849283117e-10,3.33215316450364e-10,6.41392494671322e-10,4.60863736062578e-10,4.7860609919681e-10,3.70151936879282e-10,1.92747956484496e-10,5.29153776351876e-10,8.64017912771686e-10,9.68592650529843e-10,1.21890098014887e-09,5.93061211251467e-10,4.8418669074124e-10,2.8842148114272e-10,3.39556632811266e-10,2.82739748280747e-10,1.32998251300975e-10,2.44140985206087e-10,1.39493250284062e-10,1.71714822916336e-10,5.91318050080503e-10,4.5476902799102e-10,4.70562255827645e-10,4.98968533158006e-10,3.66314839572723e-10,3.26805360550964e-10,1.7753075398641e-10,3.47787965093715e-10,2.5738933207009e-10,2.69742339575885e-10,2.61619670371971e-10,2.82523560102277e-10,7.02707225741506e-10,6.21877771500579e-10,6.98699542667214e-10,3.63756469390353e-10,1.7606244240298e-10,1.70080588501875e-10,4.74918548931669e-10,5.14043085875215e-10,6.93802848505953e-10,3.3963770684764e-10,1.35748162710669e-10,3.4801470039092e-10,8.72582950339762e-10,7.39802719085247e-10,7.9089712556879e-10,3.42386619056612e-10,3.94753868482312e-10,3.23371357469071e-10,4.65799787630061e-10,3.51406848064784e-10,3.58836710345756e-10,2.60496846316016e-10,2.32224781071544e-10,2.1773298441996e-10,5.91046100950621e-10,5.97994820328296e-10,1.00200658881278e-09,6.65848820524673e-10,6.29910512639498e-10,2.80962753063108e-10,5.93691762418302e-10,3.40143246901903e-10,4.83420803387702e-10,4.23331869559007e-10,3.32568722560822e-10,5.0768450554628e-10,6.77749911748293e-10,8.31205826390402e-10,1.30558575062167e-09,7.38984151649191e-10,4.96917507142314e-10,4.67366922940471e-10,4.54972670649312e-10,5.27858978749407e-10,4.66820804234658e-10,2.39753605857373e-10,3.18817194866483e-10,2.81641876487271e-10,6.06600492059073e-10,8.61096194348931e-10,1.0031977470959e-09,3.71174174729205e-10,2.75679395977946e-10,5.40683275929155e-10,5.48562528734919e-10,3.63464036645667e-10,4.87795026593574e-10,2.50834270021372e-10,1.16535434080411e-10,1.80585241205122e-10,4.00771693609414e-10,1.14871501200042e-09,1.17856568948582e-09,4.35301905632457e-10,2.38058434076649e-10,1.23204432767032e-10,2.7754024078952e-10,3.59621971091073e-10,1.66094846210108e-10,1.94526575403309e-10,2.48445902739647e-10,2.91086849069089e-10,5.19513265739846e-10,8.67806437820917e-10,7.4682798834047e-10,5.20919918312046e-10,2.35138603033036e-10,3.87701593052014e-10,3.32251948176321e-10,4.79941253406224e-10,3.43650469192269e-10,1.63149049825506e-10,1.64868618757197e-10,2.5091803634858e-10,4.95693763813421e-10,1.47403245165378e-09,1.70905978258418e-09,6.73225974967551e-10,3.68009983597872e-10,2.38062597412991e-10,4.31185864790962e-10,6.62449484156724e-10,6.82362333304098e-10,6.48011422299533e-10,5.32557553611923e-10,5.75215430842491e-10,8.511738536221e-10,2.06081129938696e-09,1.90695437218835e-09,6.37435937367314e-10,5.99485294738855e-10,4.05463856933963e-10,6.29299667931349e-10,4.79748463177998e-10,4.87614226774014e-10,3.52271073422727e-10,2.49619436232251e-10,4.82659967548926e-10,8.76859751475223e-10,1.52209012060922e-09,1.19567589162983e-09,7.69255048549411e-10,3.96633559329729e-10,3.32635446964602e-10,4.98185270814133e-10,8.1210371760676e-10,5.46534484335837e-10,5.7445798118394e-10,3.91369603391922e-10,3.42913392126221e-10,8.20636836262878e-10,1.30053201541358e-09,9.67047109057262e-10,5.99934713019223e-10,3.43184286544229e-10,4.15398909714426e-10,3.1676636313982e-10,5.45437750520961e-10,7.43040795558869e-10,4.55132320720253e-10,7.97339083646875e-10,6.08655015277293e-10,9.96985827228514e-10,9.66170365934715e-10,1.32547051112653e-09,7.58058948946427e-10,3.77390813044443e-10,2.81026174553389e-10,2.61733551498722e-10,4.13432565959937e-10,5.69761682278624e-10,4.54328713539454e-10,7.86213150139048e-10,8.03041855235165e-10,1.16183185294716e-09,8.70628791282968e-10,9.9030228462027e-10,5.49923051540446e-10,3.07786490738593e-10,2.1120186155521e-10,2.32243696496326e-10,3.36255134847363e-10,4.80060491359069e-10,4.29333096851892e-10,4.46263387354762e-10,6.64462374011521e-10,7.70825459017743e-10,1.36007083373357e-09,1.15657161625649e-09,7.39402705729475e-10,3.80351167228454e-10,2.00152436291567e-10,3.01415448156206e-10,4.28504787208794e-10,3.97793298301252e-10,4.87708651242258e-10,5.69104430248046e-10,8.7366852641324e-10,9.31397403647338e-10,9.08035924229722e-10,1.2025453965947e-09,7.02198188484715e-10,5.07714537079096e-10,1.83063814107598e-10,2.83392115330017e-10,5.13689257797267e-10,6.38829267263219e-10,3.70955016704144e-10,4.61856747291378e-10,4.93004304047417e-10,8.96532903471581e-10,1.65167368670893e-09,2.32571073510712e-09,7.2802169848174e-10,7.70025321283896e-10,3.09009040577735e-10,1.63989832824285e-09,6.89514279006431e-10,4.91413743031188e-10,5.51737489029591e-10,4.85371576264271e-10,8.82569739513173e-10,1.03934649775539e-09,1.0257809046621e-09,1.22039212069325e-09,7.75421005183574e-10,4.91388540968529e-10,3.54577839312142e-10,4.03830552331286e-10,3.67193581096714e-10,5.44849498851363e-10,5.55573365090822e-10,7.54753093357152e-10,9.05850838783806e-10,1.00497088428853e-09,1.12210718494765e-09,7.89226184405578e-10,5.42270173209403e-10,3.12321501994006e-10,1.38468667087999e-10,3.33546662512063e-10,5.29596921872155e-10,2.96488361639646e-10,5.88466220197148e-10,4.20224188779628e-10,4.36030656025821e-10,7.93665189124937e-10,7.24683757447053e-10,9.10296504841313e-10,4.86794549114933e-10,2.97201208088183e-10,3.41750516774653e-10,6.93592960843148e-10,5.2104048853252e-10,1.03454944611059e-09,5.4355270284745e-10,5.08579678371035e-10,8.46487824279762e-10,9.48702227887566e-10,1.14757736646709e-09,1.08761721850925e-09,4.32091112889665e-10,2.46007131332604e-10,2.55945792337897e-10,3.77086306624363e-10,2.9176769333894e-10,4.93706298065888e-10,3.29898774964477e-10,4.65007893302172e-10,4.64895150154021e-10,8.98010610317357e-10,1.14715259513787e-09,1.07503295154743e-09,5.55709034344432e-10,2.7463881169254e-10,2.25890015026486e-10,3.64680091680114e-10,4.57833521094742e-10,4.62633376052679e-10,3.19036103091364e-10,4.17820694709192e-10,4.26254753715938e-10,8.40760794318385e-10,7.03862301776326e-10,1.00732111540935e-09,6.21164619740711e-10,3.26492749502805e-10,3.19240689439226e-10,6.67349842053966e-10,4.42860387250832e-10,5.65575863920031e-10,4.25048635177561e-10,5.04200570183855e-10,6.7573491246975e-10,1.06323039261724e-09,7.76373854094459e-10,8.91742790720684e-10,8.06747002535246e-10,3.44021144904616e-10,2.79779532874613e-10,2.53339266231833e-10,7.0289452036576e-10,4.34479702215995e-10,2.70027639137638e-10,4.70208649794301e-10,6.18532280949324e-10,6.26738549946992e-10,1.03390440653328e-09,6.95293878028025e-10,5.81853121239817e-10,1.98338637180662e-10,1.66640964915921e-10,1.26088736673857e-10,3.51068479842453e-10,5.51796164316443e-10,4.02532146503987e-10,3.55521528883074e-10,3.78117537280787e-10,6.61715460203993e-10,7.29109383978965e-10,9.22330101182922e-10,5.31003130355145e-10,2.7510949074383e-10,2.45883174931905e-10,3.75840331079402e-10,4.14830253481213e-10,4.71777727995004e-10,4.73359296204734e-10,8.10068290224564e-10,4.99756958038944e-10,7.48333173206106e-10,1.51648282820105e-09,1.18221565870158e-09,6.86372680913649e-10,2.69685829223931e-10,3.09245351548526e-10,2.93187807365314e-10,5.4779658587023e-10,1.12425324605425e-09,3.71252889541651e-10,6.6897265504906e-10,4.77451411740049e-10,8.0634321442119e-10,7.26332605172075e-10,1.2471569332817e-09,6.23541773769887e-10,2.48021742033089e-10,3.57928187089129e-10,3.64204139069457e-10,4.69952354809067e-10
"ACAD",2.69146926967778e-10,2.27843452438314e-10,3.60712015812226e-10,6.71082300840453e-10,6.38003039288293e-10,7.31185390012712e-10,3.0562702368897e-10,3.51916579210965e-10,2.38947528430344e-10,2.58200905101091e-10,3.27132598787472e-10,3.70909442048983e-10,2.58326277036147e-10,3.00799912755778e-10,5.70495650720204e-10,5.82694947848239e-10,6.45351438954833e-10,4.7609349795863e-10,1.76995362810572e-10,1.23083210290531e-10,2.23790666553647e-10,2.99059998987161e-10,2.25884477789151e-10,2.0289336877255e-10,3.31701138778229e-10,6.37416897042442e-10,5.45825995512672e-10,8.14006251292909e-10,1.05876851730358e-09,5.48848244630307e-10,4.23994450660103e-10,3.53495288596406e-10,3.13359560522031e-10,2.50339304841418e-10,3.11142972497791e-10,2.71603101120732e-10,1.79442072312241e-10,2.35112151969474e-10,3.75906555882821e-10,4.84508544396078e-10,7.66023022791273e-10,6.99583169172513e-10,2.73464889621877e-10,2.29721727751375e-10,2.34573915847136e-10,2.85828916091191e-10,2.68334160447026e-10,2.71310973687378e-10,3.12218334519443e-10,2.29439953147725e-10,3.56565749148885e-10,7.30791371861272e-10,8.79512074281052e-10,4.85979534392555e-10,3.49409279287727e-10,3.23184173867119e-10,2.81924622536067e-10,3.58802682010051e-10,4.21230494929148e-10,4.34864616538633e-10,3.01796421187106e-10,3.72853997676614e-10,8.57174720092502e-10,9.23952692133412e-10,1.1809315747513e-09,7.01073366027316e-10,4.4382397756948e-10,3.42326694768857e-10,4.3482639711101e-10,4.43592163001938e-10,4.30494917491586e-10,2.49106374416996e-10,2.74250455678526e-10,2.55680920879797e-10,6.23128770804726e-10,6.56275866983691e-10,7.9406070607746e-10,7.59025453600515e-10,4.84106588150013e-10,3.53530871244345e-10,3.75870362612218e-10,3.79387354865202e-10,4.57950621868264e-10,2.42201009248433e-10,2.54242876751576e-10,3.01673352964826e-10,5.50575751656623e-10,7.23928750279157e-10,8.20400136714028e-10,5.49143175376798e-10,3.13884224167893e-10,2.14759210415139e-10,2.50813592117538e-10,5.24271515089936e-10,5.00943508896512e-10,3.51889489769164e-10,3.76605691077003e-10,4.56329696252311e-10,5.06383046605663e-10,6.73335998069291e-10,7.04638569715144e-10,5.03372621363241e-10,3.72022773698077e-10,4.04482419780194e-10,2.65457184012163e-10,2.97326663289965e-10,4.65206845268185e-10,5.76575398536505e-10,6.698039900499e-10,4.17973294863927e-10,7.60568830138197e-10,1.01809771724248e-09,1.00236163813605e-09,8.07639566335894e-10,3.05974245939922e-10,2.7522356615961e-10,3.45465350770624e-10,4.91727547569099e-10,5.94309490509204e-10,5.52482448679115e-10,2.70984734651591e-10,3.88512499949201e-10,7.89645737686584e-10,1.02935415746686e-09,8.37433233868978e-10,5.49657097614897e-10,3.74123065860488e-10,2.41211217666404e-10,2.92532387202726e-10,5.75733294372327e-10,4.85674445105388e-10,4.37286484800126e-10,3.8615138864273e-10,2.3153097494788e-10,6.54662990484667e-10,1.0761722624153e-09,1.26631538588384e-09,1.05801123417848e-09,4.13792722309125e-10,2.36881958493029e-10,2.11135497973913e-10,1.95206587005892e-10,2.43801256960552e-10,2.28072380425992e-10,2.72447064908476e-10,2.4972035550519e-10,3.09011427557238e-10,5.65801516749787e-10,3.6365963018703e-10,3.04574143683567e-10,2.16944406883357e-10,1.8548644564742e-10,1.83899326322567e-10,2.63678995304772e-10,3.37002675765419e-10,3.35012045882266e-10,2.68639832601281e-10,2.75052813858423e-10,4.53339643602391e-10,8.43116132465127e-10,6.18071260838349e-10,4.24003165910847e-10,1.97137819957227e-10,2.1751261902736e-10,2.57106141932084e-10,3.58253648968798e-10,5.50716361402692e-10,3.66668001516857e-10,2.5656901603277e-10,4.49430548332685e-10,6.20914486493263e-10,5.79879366746638e-10,6.76305789149012e-10,6.38541830522144e-10,2.47183828960829e-10,4.62513527477171e-10,2.9484428787363e-10,4.347222581913e-10,4.07900463406108e-10,2.55425264272802e-10,1.77013223523481e-10,2.91139501396032e-10,3.60449420311326e-10,8.79164463452042e-10,6.50682341341025e-10,6.54640452957267e-10,4.7560660965118e-10,3.84715620471709e-10,3.63361091215708e-10,5.01120200890881e-10,5.32163313415879e-10,3.67601199480205e-10,5.48863454685744e-10,4.46797820963241e-10,6.56072363103277e-10,8.33730418037248e-10,1.14964904263104e-09,9.5738084127106e-10,4.77248185415391e-10,2.90212492926045e-10,6.77219225142522e-10,4.76824302264589e-10,5.24130627788111e-10,2.21209175976789e-10,5.32706045941467e-10,5.14566611542477e-10,5.28381949305157e-10,1.04104835862984e-09,1.11766118582324e-09,6.05772709771912e-10,3.48398587757259e-10,3.80396297794405e-10,4.923903507148e-10,3.99043353915829e-10,3.10600822839291e-10,1.90608001604531e-10,2.2232778118525e-10,2.61752231001111e-10,8.21117618343692e-10,1.13177256455543e-09,8.23278611949974e-10,3.55828672082836e-10,1.71334155196767e-10,4.63617894075341e-10,1.56439167176003e-10,2.99537672443506e-10,2.66102834212134e-10,2.95862112587031e-10,3.15612341816873e-10,3.20393184205514e-10,4.95721075299826e-10,5.96126481511305e-10,7.12623349219399e-10,6.15785589186402e-10,5.71048708319921e-10,2.83149004243199e-10,2.85457546489454e-10,3.17847970165985e-10,3.18970710955213e-10,3.40011074850821e-10,3.72068015286331e-10,5.11424347315881e-10,5.46735601236747e-10,1.18538545645919e-09,1.67046532162374e-09,1.21315213430506e-09,5.93238069779289e-10,4.1167891318139e-10,5.47099865411127e-10,4.48361875404757e-10,2.74182399007117e-10,4.03421712702468e-10,3.37336880651407e-10,4.7401960134863e-10,6.29549523623041e-10,1.55974466675701e-09,2.00460470445307e-09,1.29135080406684e-09,7.97656107831557e-10,6.05010042065146e-10,3.27658289389632e-10,4.80197825947215e-10,4.05459804619923e-10,3.74482361786832e-10,5.4129351001464e-10,5.48449952120222e-10,1.26091459495825e-09,1.3157626099769e-09,1.25607135803563e-09,9.66102309263306e-10,6.65431931778926e-10,5.14097764359178e-10,4.54854903741975e-10,4.40997099948603e-10,4.76585271247387e-10,4.57257398611688e-10,3.15833775799135e-10,6.6420491329211e-10,7.71452512982052e-10,1.84093396082829e-09,1.51414469851119e-09,1.15298426361932e-09,1.41954914489872e-09,7.53482387594318e-10,4.45237791080189e-10,3.54026030713328e-10,6.18692930220988e-10,4.17370332739253e-10,2.74365613561756e-10,3.81911724467443e-10,1.14276466067764e-09,1.1695207025042e-09,2.02445948893626e-09,1.11436249117247e-09,8.44189940174545e-10,6.57853660435137e-10,3.24008708751933e-10,3.07553316147846e-10,3.85965898130891e-10,5.6808385773266e-10,3.73362396555166e-10,4.99409014143026e-10,8.06553102083996e-10,1.05869935040914e-09,1.30064470305058e-09,8.62364901710322e-10,6.54886089801465e-10,2.95686308771081e-10,3.42864625579864e-10,3.11710712797009e-10,4.35070590665276e-10,6.03165462020883e-10,5.11515996226564e-10,5.78713021948118e-10,7.65973007244014e-10,1.44163325721536e-09,1.63870317315684e-09,1.23918753036634e-09,1.12611597824497e-09,6.09460482081658e-10,4.82466122608827e-10,3.84111187301528e-10,3.05430986058397e-10,4.92447138622509e-10,4.069657388861e-10,4.33754754336491e-10,7.88880294422256e-10,1.34273181462419e-09,1.4379877288917e-09,1.17377152442089e-09,6.40382136207762e-10,3.87338106033752e-10,4.75197381444303e-10,4.51923609645632e-10,4.89788598567742e-10,4.42642034137464e-10,4.97783703146126e-10,4.73646177834297e-10,1.19805843024068e-09,1.70272451693876e-09,1.38170108687774e-09,1.00571617700496e-09,1.54828583287525e-09,4.08097028392618e-10,5.74183756096858e-10,4.70110450567773e-10,4.18578421923499e-10,7.6287098860206e-10,6.01389660292995e-10,6.85748791084961e-10,1.22265475521743e-09,1.10518583174013e-09,1.49142787009282e-09,6.55956899908716e-10,8.86662743226907e-10,1.46022427482961e-09,4.28828528242775e-10,3.26295684915934e-10,3.66670305229633e-10,3.43458955720521e-10,4.35906755136273e-10,2.58041865652814e-10,1.03876351964516e-09,1.25479560075803e-09,1.03990061006698e-09,8.61365090365496e-10,6.23512463882037e-10,2.97495639234313e-10,6.54028886604152e-10,2.59170129801589e-10,3.22502857752482e-10,2.84395784699853e-10,2.70775901700659e-10,5.40385403091648e-10,7.19956705363956e-10,1.2633513124527e-09,8.37324987124077e-10,6.60539289931705e-10,6.71806776875172e-10,6.18592455037259e-10,5.31005905912707e-10,4.66798488751863e-10,5.34060573542661e-10,5.59720381154705e-10,4.43039549491431e-10,5.00398278369119e-10,1.0676242112595e-09,1.2447312069952e-09,1.07017250616792e-09,5.43034173183798e-10,5.17043019510055e-10,7.55439821809034e-10,2.46934417358347e-10,2.96707242108951e-10,5.16702625130705e-10,3.99181049326458e-10,4.952870891195e-10,6.68943012094303e-10,5.9719068579156e-10,1.30344890436618e-09,9.23919551976127e-10,1.16422693707818e-09,5.63016133714456e-10,3.93206855964223e-10,2.58533805475025e-10,3.05047626047994e-10,7.8291301219835e-10,5.40593958486824e-10,3.35744376744884e-10,5.33473765162995e-10,1.00570562988622e-09,1.01194463919541e-09,8.02801547461485e-10,7.11983416668005e-10,7.19600823373412e-10,6.3403315930799e-10,2.69681693643165e-10,3.92393784132139e-10,4.81597983714721e-10,3.7797431851061e-10,4.82225648301693e-10,8.20044476768089e-10,8.3075801793342e-10,1.10246545226289e-09,1.27410171302245e-09,7.69165120484416e-10,5.72486946737172e-10,3.53425871901791e-10,2.79390038881999e-10,2.52147136503567e-10,3.61209007149199e-10,3.4743855015229e-10,3.40350830851932e-10,4.08754141645318e-10,5.73333491793449e-10,9.09502750889857e-10,8.79275041665295e-10,5.98101734805567e-10,4.2830666791005e-10,3.05213632145751e-10,1.96304902888578e-10,1.77401135448285e-10,3.35553862473859e-10,5.92686455469504e-10,3.12271375424444e-10,4.26453844459829e-10,6.02779104408313e-10,7.92206800159789e-10,1.47872591949039e-09,1.05780528780741e-09,4.71484795649957e-10,2.84213402812483e-10,3.84436843470226e-10,5.06848396586435e-10,5.02003161262365e-10,3.64501456795452e-10,5.27911436787321e-10,7.12044201378603e-10,6.45879627558799e-10,1.5552177323741e-09,1.52625734273215e-09,1.07765885104527e-09,1.05707997910542e-09,7.66405883201315e-10,3.1383923237982e-10,2.86463935905701e-10,4.0919695409869e-10,3.21036225381377e-10,3.60010077304906e-10,6.88761159217677e-10,5.74870651082193e-10,7.46540607110546e-10,1.1782177455899e-09,7.90268461781096e-10,5.93579019270152e-10,5.19561171863359e-10,5.00078034537665e-10,4.98027730166939e-10
